subject	relation	object	provenance	xp	redundancy
MI:0529	OBO_REL:is_a	MI:0252	implied	link	
MI:0529	OBO_REL:is_a	MI:0116	implied	link	
MI:0530	OBO_REL:is_a	MI:0527	asserted	link	
MI:0530	part_of	MI:0000	implied	link	
MI:0530	OBO_REL:is_a	MI:0116	implied	link	
MI:0530	OBO_REL:is_a	MI:0120	implied	link	
MI:0530	OBO_REL:is_a	MI:0252	implied	link	
MI:0531	OBO_REL:is_a	MI:0527	asserted	link	
MI:0531	OBO_REL:is_a	MI:0120	implied	link	
MI:0531	OBO_REL:is_a	MI:0116	implied	link	
MI:0531	OBO_REL:is_a	MI:0252	implied	link	
MI:0531	part_of	MI:0000	implied	link	
MI:0532	OBO_REL:is_a	MI:0527	asserted	link	
MI:0532	part_of	MI:0000	implied	link	
MI:0532	OBO_REL:is_a	MI:0120	implied	link	
MI:0532	OBO_REL:is_a	MI:0252	implied	link	
MI:0532	OBO_REL:is_a	MI:0116	implied	link	
MI:0533	OBO_REL:is_a	MI:0120	asserted	link	
MI:0533	part_of	MI:0000	implied	link	
MI:0533	OBO_REL:is_a	MI:0116	implied	link	
MI:0533	OBO_REL:is_a	MI:0252	implied	link	
MI:0534	OBO_REL:is_a	MI:0533	asserted	link	
MI:0534	OBO_REL:is_a	MI:0252	implied	link	
MI:0534	OBO_REL:is_a	MI:0120	implied	link	
MI:0534	OBO_REL:is_a	MI:0116	implied	link	
MI:0534	part_of	MI:0000	implied	link	
MI:0535	OBO_REL:is_a	MI:0533	asserted	link	
MI:0535	OBO_REL:is_a	MI:0116	implied	link	
MI:0535	part_of	MI:0000	implied	link	
MI:0535	OBO_REL:is_a	MI:0120	implied	link	
MI:0535	OBO_REL:is_a	MI:0252	implied	link	
MI:0536	OBO_REL:is_a	MI:0533	asserted	link	
MI:0536	OBO_REL:is_a	MI:0120	implied	link	
MI:0536	OBO_REL:is_a	MI:0252	implied	link	
MI:0536	OBO_REL:is_a	MI:0116	implied	link	
MI:0536	part_of	MI:0000	implied	link	
MI:0537	OBO_REL:is_a	MI:0533	asserted	link	
MI:0537	part_of	MI:0000	implied	link	
MI:0537	OBO_REL:is_a	MI:0116	implied	link	
MI:0537	OBO_REL:is_a	MI:0120	implied	link	
MI:0537	OBO_REL:is_a	MI:0252	implied	link	
MI:0538	OBO_REL:is_a	MI:0533	asserted	link	
MI:0538	OBO_REL:is_a	MI:0252	implied	link	
MI:0538	part_of	MI:0000	implied	link	
MI:0538	OBO_REL:is_a	MI:0120	implied	link	
MI:0538	OBO_REL:is_a	MI:0116	implied	link	
MI:0539	OBO_REL:is_a	MI:0150	asserted	link	
MI:0539	OBO_REL:is_a	MI:0116	implied	link	
MI:0539	OBO_REL:is_a	MI:0252	implied	link	
MI:0539	OBO_REL:is_a	MI:0120	implied	link	
MI:0539	part_of	MI:0000	implied	link	
MI:0540	OBO_REL:is_a	MI:0539	asserted	link	
MI:0540	OBO_REL:is_a	MI:0120	implied	link	
MI:0540	OBO_REL:is_a	MI:0116	implied	link	
MI:0540	part_of	MI:0000	implied	link	
MI:0540	OBO_REL:is_a	MI:0252	implied	link	
MI:0540	OBO_REL:is_a	MI:0150	implied	link	
MI:0541	OBO_REL:is_a	MI:0539	asserted	link	
MI:0541	part_of	MI:0000	implied	link	
MI:0541	OBO_REL:is_a	MI:0150	implied	link	
MI:0541	OBO_REL:is_a	MI:0252	implied	link	
MI:0541	OBO_REL:is_a	MI:0116	implied	link	
MI:0541	OBO_REL:is_a	MI:0120	implied	link	
MI:0542	OBO_REL:is_a	MI:0539	asserted	link	
MI:0542	OBO_REL:is_a	MI:0252	implied	link	
MI:0542	OBO_REL:is_a	MI:0120	implied	link	
MI:0542	OBO_REL:is_a	MI:0116	implied	link	
MI:0542	part_of	MI:0000	implied	link	
MI:0542	OBO_REL:is_a	MI:0150	implied	link	
MI:0543	OBO_REL:is_a	MI:0539	asserted	link	
MI:0543	OBO_REL:is_a	MI:0150	implied	link	
MI:0543	part_of	MI:0000	implied	link	
MI:0543	OBO_REL:is_a	MI:0120	implied	link	
MI:0543	OBO_REL:is_a	MI:0116	implied	link	
MI:0543	OBO_REL:is_a	MI:0252	implied	link	
MI:0544	OBO_REL:is_a	MI:0539	asserted	link	
MI:0544	OBO_REL:is_a	MI:0252	implied	link	
MI:0544	part_of	MI:0000	implied	link	
MI:0544	OBO_REL:is_a	MI:0120	implied	link	
MI:0544	OBO_REL:is_a	MI:0116	implied	link	
MI:0544	OBO_REL:is_a	MI:0150	implied	link	
MI:0545	OBO_REL:is_a	MI:0539	asserted	link	
MI:0545	OBO_REL:is_a	MI:0120	implied	link	
MI:0545	OBO_REL:is_a	MI:0116	implied	link	
MI:0545	OBO_REL:is_a	MI:0150	implied	link	
MI:0545	OBO_REL:is_a	MI:0252	implied	link	
MI:0545	part_of	MI:0000	implied	link	
MI:0546	OBO_REL:is_a	MI:0539	asserted	link	
MI:0546	OBO_REL:is_a	MI:0252	implied	link	
MI:0546	OBO_REL:is_a	MI:0116	implied	link	
MI:0546	OBO_REL:is_a	MI:0120	implied	link	
MI:0546	part_of	MI:0000	implied	link	
MI:0546	OBO_REL:is_a	MI:0150	implied	link	
MI:0547	OBO_REL:is_a	MI:0150	asserted	link	
MI:0547	OBO_REL:is_a	MI:0120	implied	link	
MI:0547	part_of	MI:0000	implied	link	
MI:0547	OBO_REL:is_a	MI:0116	implied	link	
MI:0547	OBO_REL:is_a	MI:0252	implied	link	
MI:0548	OBO_REL:is_a	MI:0157	asserted	link	
MI:0548	part_of	MI:0000	implied	link	
MI:0548	OBO_REL:is_a	MI:0116	implied	link	
MI:0548	OBO_REL:is_a	MI:0252	implied	link	
MI:0548	OBO_REL:is_a	MI:0120	implied	link	
MI:0549	OBO_REL:is_a	MI:0179	asserted	link	
MI:0549	OBO_REL:is_a	MI:0120	implied	link	
MI:0549	part_of	MI:0000	implied	link	
MI:0549	OBO_REL:is_a	MI:0116	implied	link	
MI:0549	OBO_REL:is_a	MI:0252	implied	link	
MI:0550	OBO_REL:is_a	MI:0179	asserted	link	
MI:0550	OBO_REL:is_a	MI:0116	implied	link	
MI:0550	part_of	MI:0000	implied	link	
MI:0550	OBO_REL:is_a	MI:0252	implied	link	
MI:0550	OBO_REL:is_a	MI:0120	implied	link	
MI:0551	OBO_REL:is_a	MI:0179	asserted	link	
MI:0551	OBO_REL:is_a	MI:0120	implied	link	
MI:0551	OBO_REL:is_a	MI:0252	implied	link	
MI:0551	part_of	MI:0000	implied	link	
MI:0551	OBO_REL:is_a	MI:0116	implied	link	
MI:0552	OBO_REL:is_a	MI:0179	asserted	link	
MI:0552	part_of	MI:0000	implied	link	
MI:0552	OBO_REL:is_a	MI:0252	implied	link	
MI:0552	OBO_REL:is_a	MI:0116	implied	link	
MI:0552	OBO_REL:is_a	MI:0120	implied	link	
MI:0553	OBO_REL:is_a	MI:0179	asserted	link	
MI:0553	OBO_REL:is_a	MI:0116	implied	link	
MI:0553	OBO_REL:is_a	MI:0120	implied	link	
MI:0553	OBO_REL:is_a	MI:0252	implied	link	
MI:0553	part_of	MI:0000	implied	link	
MI:0554	OBO_REL:is_a	MI:0179	asserted	link	
MI:0554	part_of	MI:0000	implied	link	
MI:0554	OBO_REL:is_a	MI:0116	implied	link	
MI:0554	OBO_REL:is_a	MI:0120	implied	link	
MI:0554	OBO_REL:is_a	MI:0252	implied	link	
MI:0555	OBO_REL:is_a	MI:0170	asserted	link	
MI:0555	OBO_REL:is_a	MI:0116	implied	link	
MI:0555	OBO_REL:is_a	MI:0252	implied	link	
MI:0555	part_of	MI:0000	implied	link	
MI:0555	OBO_REL:is_a	MI:0120	implied	link	
MI:0556	OBO_REL:is_a	MI:0195	asserted	link	
MI:0556	OBO_REL:is_a	MI:0190	implied	link	
MI:0556	OBO_REL:is_a	MI:0407	implied	link	
MI:0556	OBO_REL:is_a	MI:0914	implied	link	
MI:0556	part_of	MI:0000	implied	link	
MI:0556	OBO_REL:is_a	MI:0915	implied	link	
MI:0557	OBO_REL:is_a	MI:0414	asserted	link	
MI:0557	part_of	MI:0000	implied	link	
MI:0557	OBO_REL:is_a	MI:0190	implied	link	
MI:0557	OBO_REL:is_a	MI:0915	implied	link	
MI:0557	OBO_REL:is_a	MI:0407	implied	link	
MI:0557	OBO_REL:is_a	MI:0914	implied	link	
MI:0558	OBO_REL:is_a	MI:0414	asserted	link	
MI:0558	OBO_REL:is_a	MI:0407	implied	link	
MI:0558	OBO_REL:is_a	MI:0915	implied	link	
MI:0558	OBO_REL:is_a	MI:0914	implied	link	
MI:0558	part_of	MI:0000	implied	link	
MI:0558	OBO_REL:is_a	MI:0190	implied	link	
MI:0559	OBO_REL:is_a	MI:0414	asserted	link	
MI:0559	part_of	MI:0000	implied	link	
MI:0559	OBO_REL:is_a	MI:0190	implied	link	
MI:0559	OBO_REL:is_a	MI:0914	implied	link	
MI:0559	OBO_REL:is_a	MI:0407	implied	link	
MI:0559	OBO_REL:is_a	MI:0915	implied	link	
MI:0560	OBO_REL:is_a	MI:0150	asserted	link	
MI:0560	part_of	MI:0000	implied	link	
MI:0560	OBO_REL:is_a	MI:0252	implied	link	
MI:0560	OBO_REL:is_a	MI:0120	implied	link	
MI:0560	OBO_REL:is_a	MI:0116	implied	link	
MI:0561	OBO_REL:is_a	MI:0150	asserted	link	
MI:0561	OBO_REL:is_a	MI:0116	implied	link	
MI:0561	part_of	MI:0000	implied	link	
MI:0561	OBO_REL:is_a	MI:0120	implied	link	
MI:0561	OBO_REL:is_a	MI:0252	implied	link	
MI:0562	OBO_REL:is_a	MI:0157	asserted	link	
MI:0562	part_of	MI:0000	implied	link	
MI:0562	OBO_REL:is_a	MI:0252	implied	link	
MI:0562	OBO_REL:is_a	MI:0120	implied	link	
MI:0562	OBO_REL:is_a	MI:0116	implied	link	
MI:0563	OBO_REL:is_a	MI:0157	asserted	link	
MI:0563	OBO_REL:is_a	MI:0116	implied	link	
MI:0563	part_of	MI:0000	implied	link	
MI:0563	OBO_REL:is_a	MI:0252	implied	link	
MI:0563	OBO_REL:is_a	MI:0120	implied	link	
MI:0564	OBO_REL:is_a	MI:0563	asserted	link	
MI:0564	OBO_REL:is_a	MI:0120	implied	link	
MI:0564	OBO_REL:is_a	MI:0116	implied	link	
MI:0564	OBO_REL:is_a	MI:0252	implied	link	
MI:0564	OBO_REL:is_a	MI:0157	implied	link	
MI:0564	part_of	MI:0000	implied	link	
MI:0565	OBO_REL:is_a	MI:0179	asserted	link	
MI:0565	part_of	MI:0000	implied	link	
MI:0565	OBO_REL:is_a	MI:0116	implied	link	
MI:0565	OBO_REL:is_a	MI:0120	implied	link	
MI:0565	OBO_REL:is_a	MI:0252	implied	link	
MI:0566	OBO_REL:is_a	MI:0414	asserted	link	
MI:0566	part_of	MI:0000	implied	link	
MI:0566	OBO_REL:is_a	MI:0915	implied	link	
MI:0566	OBO_REL:is_a	MI:0190	implied	link	
MI:0566	OBO_REL:is_a	MI:0407	implied	link	
MI:0566	OBO_REL:is_a	MI:0914	implied	link	
MI:0567	OBO_REL:is_a	MI:0414	asserted	link	
MI:0567	OBO_REL:is_a	MI:0190	implied	link	
MI:0567	OBO_REL:is_a	MI:0407	implied	link	
MI:0567	OBO_REL:is_a	MI:0914	implied	link	
MI:0567	OBO_REL:is_a	MI:0915	implied	link	
MI:0567	part_of	MI:0000	implied	link	
MI:0568	OBO_REL:is_a	MI:0414	asserted	link	
MI:0568	OBO_REL:is_a	MI:0915	implied	link	
MI:0568	part_of	MI:0000	implied	link	
MI:0568	OBO_REL:is_a	MI:0914	implied	link	
MI:0568	OBO_REL:is_a	MI:0190	implied	link	
MI:0568	OBO_REL:is_a	MI:0407	implied	link	
MI:0569	OBO_REL:is_a	MI:0414	asserted	link	
MI:0569	OBO_REL:is_a	MI:0914	implied	link	
MI:0569	OBO_REL:is_a	MI:0190	implied	link	
MI:0569	OBO_REL:is_a	MI:0915	implied	link	
MI:0569	OBO_REL:is_a	MI:0407	implied	link	
MI:0569	part_of	MI:0000	implied	link	
MI:0570	OBO_REL:is_a	MI:0194	asserted	link	
MI:0570	OBO_REL:is_a	MI:0190	implied	link	
MI:0570	OBO_REL:is_a	MI:0914	implied	link	
MI:0570	OBO_REL:is_a	MI:0915	implied	link	
MI:0570	OBO_REL:is_a	MI:0407	implied	link	
MI:0570	part_of	MI:0000	implied	link	
MI:0570	OBO_REL:is_a	MI:0414	implied	link	
MI:0571	OBO_REL:is_a	MI:0902	asserted	link	
MI:0571	part_of	MI:0000	implied	link	
MI:0571	OBO_REL:is_a	MI:0414	implied	link	
MI:0571	OBO_REL:is_a	MI:0407	implied	link	
MI:0571	OBO_REL:is_a	MI:0914	implied	link	
MI:0571	OBO_REL:is_a	MI:0910	implied	link	
MI:0571	OBO_REL:is_a	MI:0194	implied	link	
MI:0571	OBO_REL:is_a	MI:0190	implied	link	
MI:0571	OBO_REL:is_a	MI:0915	implied	link	
MI:0572	OBO_REL:is_a	MI:0910	asserted	link	
MI:0572	OBO_REL:is_a	MI:0190	implied	link	
MI:0572	part_of	MI:0000	implied	link	
MI:0572	OBO_REL:is_a	MI:0407	implied	link	
MI:0572	OBO_REL:is_a	MI:0414	implied	link	
MI:0572	OBO_REL:is_a	MI:0915	implied	link	
MI:0572	OBO_REL:is_a	MI:0194	implied	link	
MI:0572	OBO_REL:is_a	MI:0914	implied	link	
MI:0573	OBO_REL:is_a	MI:0119	asserted	link	
MI:0573	part_of	MI:0000	implied	link	
MI:0573	OBO_REL:is_a	MI:0116	implied	link	
MI:0573	OBO_REL:is_a	MI:0252	implied	link	
MI:0573	OBO_REL:is_a	MI:0118	implied	link	
MI:0574	OBO_REL:is_a	MI:0445	asserted	link	
MI:0574	OBO_REL:is_a	MI:0444	implied	link	
MI:0574	part_of	MI:0000	implied	link	
MI:0575	OBO_REL:is_a	MI:0461	asserted	link	
MI:0575	OBO_REL:is_a	MI:0489	asserted	link	
MI:0575	OBO_REL:is_a	MI:0444	implied	link	
MI:0575	part_of	MI:0000	implied	link	
MI:0576	OBO_REL:is_a	MI:0577	asserted	link	
MI:0576	OBO_REL:is_a	MI:0660	implied	link	
MI:0576	part_of	MI:0000	implied	link	
MI:0576	OBO_REL:is_a	MI:0003	implied	link	
MI:0577	OBO_REL:is_a	MI:0660	asserted	link	
MI:0577	OBO_REL:is_a	MI:0003	implied	link	
MI:0577	part_of	MI:0000	implied	link	
MI:0578	OBO_REL:is_a	MI:0240	asserted	link	
MI:0578	OBO_REL:is_a	MI:0116	implied	link	
MI:0578	part_of	MI:0000	implied	link	
MI:0578	OBO_REL:is_a	MI:0505	implied	link	
MI:0578	OBO_REL:is_a	MI:0507	implied	link	
MI:0579	OBO_REL:is_a	MI:0918	asserted	link	
MI:0579	part_of	MI:0000	implied	link	
MI:0579	OBO_REL:is_a	MI:0500	implied	link	
MI:0580	OBO_REL:is_a	MI:0919	asserted	link	
MI:0580	OBO_REL:is_a	MI:0500	implied	link	
MI:0580	part_of	MI:0000	implied	link	
MI:0581	OBO_REL:is_a	MI:0495	asserted	link	
MI:0581	part_of	MI:0000	implied	link	
MI:0582	OBO_REL:is_a	MI:0495	asserted	link	
MI:0582	part_of	MI:0000	implied	link	
MI:0583	OBO_REL:is_a	MI:0495	asserted	link	
MI:0583	part_of	MI:0000	implied	link	
MI:0584	OBO_REL:is_a	MI:0495	asserted	link	
MI:0584	part_of	MI:0000	implied	link	
MI:0585	OBO_REL:is_a	MI:0461	asserted	link	
MI:0585	part_of	MI:0000	implied	link	
MI:0585	OBO_REL:is_a	MI:0444	implied	link	
MI:0586	OBO_REL:is_a	MI:0500	asserted	link	
MI:0586	part_of	MI:0000	implied	link	
MI:0588	OBO_REL:is_a	MI:0090	asserted	link	
MI:0588	part_of	MI:0000	implied	link	
MI:0588	OBO_REL:is_a	MI:0045	implied	link	
MI:0588	OBO_REL:is_a	MI:0001	implied	link	
MI:0589	OBO_REL:is_a	MI:0342	asserted	link	
MI:0589	OBO_REL:is_a	MI:0346	implied	link	
MI:0589	part_of	MI:0000	implied	link	
MI:0590	part_of	MI:0000	asserted	link	
MI:0591	OBO_REL:is_a	MI:0665	asserted	link	
MI:0591	OBO_REL:is_a	MI:0590	implied	link	
MI:0591	part_of	MI:0000	implied	link	
MI:0592	OBO_REL:is_a	MI:0447	asserted	link	
MI:0592	OBO_REL:is_a	MI:0444	implied	link	
MI:0592	part_of	MI:0000	implied	link	
MI:0593	OBO_REL:is_a	MI:0353	asserted	link	
MI:0593	part_of	MI:0000	implied	link	
MI:0594	OBO_REL:is_a	MI:0593	asserted	link	
MI:0594	OBO_REL:is_a	MI:0353	implied	link	
MI:0594	part_of	MI:0000	implied	link	
MI:0595	OBO_REL:is_a	MI:0593	asserted	link	
MI:0595	part_of	MI:0000	implied	link	
MI:0595	OBO_REL:is_a	MI:0353	implied	link	
MI:0596	OBO_REL:is_a	MI:0666	asserted	link	
MI:0596	part_of	MI:0000	implied	link	
MI:0596	OBO_REL:is_a	MI:0590	implied	link	
MI:0597	OBO_REL:is_a	MI:0668	asserted	link	
MI:0597	OBO_REL:is_a	MI:0590	implied	link	
MI:0597	part_of	MI:0000	implied	link	
MI:0598	OBO_REL:is_a	MI:0668	asserted	link	
MI:0598	OBO_REL:is_a	MI:0590	implied	link	
MI:0598	part_of	MI:0000	implied	link	
MI:0599	OBO_REL:is_a	MI:0664	asserted	link	
MI:0599	OBO_REL:is_a	MI:0665	asserted	link	
MI:0599	part_of	MI:0000	implied	link	
MI:0599	OBO_REL:is_a	MI:0590	implied	link	
MI:0601	OBO_REL:is_a	MI:0447	asserted	link	
MI:0601	OBO_REL:is_a	MI:0473	asserted	link	
MI:0601	part_of	MI:0000	implied	link	
MI:0601	OBO_REL:is_a	MI:0444	implied	link	
MI:0602	OBO_REL:is_a	MI:0417	asserted	link	
MI:0602	OBO_REL:is_a	MI:0045	implied	link	
MI:0602	OBO_REL:is_a	MI:0401	implied	link	
MI:0602	OBO_REL:is_a	MI:0001	implied	link	
MI:0602	part_of	MI:0000	implied	link	
MI:0603	OBO_REL:is_a	MI:0602	asserted	link	
MI:0603	OBO_REL:is_a	MI:0417	implied	link	
MI:0603	part_of	MI:0000	implied	link	
MI:0603	OBO_REL:is_a	MI:0001	implied	link	
MI:0603	OBO_REL:is_a	MI:0401	implied	link	
MI:0603	OBO_REL:is_a	MI:0045	implied	link	
MI:0604	OBO_REL:is_a	MI:0602	asserted	link	
MI:0604	part_of	MI:0000	implied	link	
MI:0604	OBO_REL:is_a	MI:0045	implied	link	
MI:0604	OBO_REL:is_a	MI:0001	implied	link	
MI:0604	OBO_REL:is_a	MI:0401	implied	link	
MI:0604	OBO_REL:is_a	MI:0417	implied	link	
MI:0605	OBO_REL:is_a	MI:0417	asserted	link	
MI:0605	OBO_REL:is_a	MI:0045	implied	link	
MI:0605	part_of	MI:0000	implied	link	
MI:0605	OBO_REL:is_a	MI:0401	implied	link	
MI:0605	OBO_REL:is_a	MI:0001	implied	link	
MI:0606	OBO_REL:is_a	MI:0605	asserted	link	
MI:0606	OBO_REL:is_a	MI:0401	implied	link	
MI:0606	part_of	MI:0000	implied	link	
MI:0606	OBO_REL:is_a	MI:0045	implied	link	
MI:0606	OBO_REL:is_a	MI:0417	implied	link	
MI:0606	OBO_REL:is_a	MI:0001	implied	link	
MI:0607	OBO_REL:is_a	MI:0320	asserted	link	
MI:0607	OBO_REL:is_a	MI:0313	implied	link	
MI:0607	OBO_REL:is_a	MI:0383	implied	link	
MI:0607	OBO_REL:is_a	MI:0318	implied	link	
MI:0607	part_of	MI:0000	implied	link	
MI:0608	OBO_REL:is_a	MI:0320	asserted	link	
MI:0608	part_of	MI:0000	implied	link	
MI:0608	OBO_REL:is_a	MI:0313	implied	link	
MI:0608	OBO_REL:is_a	MI:0383	implied	link	
MI:0608	OBO_REL:is_a	MI:0318	implied	link	
MI:0609	OBO_REL:is_a	MI:0320	asserted	link	
MI:0609	OBO_REL:is_a	MI:0313	implied	link	
MI:0609	OBO_REL:is_a	MI:0318	implied	link	
MI:0609	part_of	MI:0000	implied	link	
MI:0609	OBO_REL:is_a	MI:0383	implied	link	
MI:0610	OBO_REL:is_a	MI:0320	asserted	link	
MI:0610	OBO_REL:is_a	MI:0318	implied	link	
MI:0610	OBO_REL:is_a	MI:0313	implied	link	
MI:0610	part_of	MI:0000	implied	link	
MI:0610	OBO_REL:is_a	MI:0383	implied	link	
MI:0611	OBO_REL:is_a	MI:0320	asserted	link	
MI:0611	part_of	MI:0000	implied	link	
MI:0611	OBO_REL:is_a	MI:0383	implied	link	
MI:0611	OBO_REL:is_a	MI:0313	implied	link	
MI:0611	OBO_REL:is_a	MI:0318	implied	link	
MI:0612	OBO_REL:is_a	MI:0669	asserted	link	
MI:0612	OBO_REL:is_a	MI:0667	asserted	link	
MI:0612	OBO_REL:is_a	MI:0666	asserted	link	
MI:0612	OBO_REL:is_a	MI:0668	asserted	link	
MI:0612	OBO_REL:is_a	MI:0664	asserted	link	
MI:0612	OBO_REL:is_a	MI:0665	asserted	link	
MI:0612	part_of	MI:0000	implied	link	
MI:0612	OBO_REL:is_a	MI:0590	implied	link	
MI:0613	OBO_REL:is_a	MI:0664	asserted	link	
MI:0613	OBO_REL:is_a	MI:0666	asserted	link	
MI:0613	part_of	MI:0000	implied	link	
MI:0613	OBO_REL:is_a	MI:0590	implied	link	
MI:0614	OBO_REL:is_a	MI:0669	asserted	link	
MI:0614	OBO_REL:is_a	MI:0664	asserted	link	
MI:0614	OBO_REL:is_a	MI:0665	asserted	link	
MI:0614	OBO_REL:is_a	MI:0667	asserted	link	
MI:0614	OBO_REL:is_a	MI:0590	implied	link	
MI:0614	part_of	MI:0000	implied	link	
MI:0615	OBO_REL:is_a	MI:0667	asserted	link	
MI:0615	OBO_REL:is_a	MI:0590	implied	link	
MI:0615	part_of	MI:0000	implied	link	
MI:0616	OBO_REL:is_a	MI:0667	asserted	link	
MI:0616	OBO_REL:is_a	MI:0300	asserted	link	
MI:0616	part_of	MI:0000	implied	link	
MI:0616	OBO_REL:is_a	MI:0590	implied	link	
MI:0617	OBO_REL:is_a	MI:0664	asserted	link	
MI:0617	OBO_REL:is_a	MI:0590	implied	link	
MI:0617	part_of	MI:0000	implied	link	
MI:0618	OBO_REL:is_a	MI:0669	asserted	link	
MI:0618	OBO_REL:is_a	MI:0668	asserted	link	
MI:0618	OBO_REL:is_a	MI:0664	asserted	link	
MI:0618	OBO_REL:is_a	MI:0666	asserted	link	
MI:0618	OBO_REL:is_a	MI:0667	asserted	link	
MI:0618	OBO_REL:is_a	MI:0665	asserted	link	
MI:0618	OBO_REL:is_a	MI:0590	implied	link	
MI:0618	part_of	MI:0000	implied	link	
MI:0619	OBO_REL:is_a	MI:0664	asserted	link	
MI:0619	part_of	MI:0000	implied	link	
MI:0619	OBO_REL:is_a	MI:0590	implied	link	
MI:0620	OBO_REL:is_a	MI:0667	asserted	link	
MI:0620	OBO_REL:is_a	MI:0590	implied	link	
MI:0620	part_of	MI:0000	implied	link	
MI:0621	OBO_REL:is_a	MI:0664	asserted	link	
MI:0621	part_of	MI:0000	implied	link	
MI:0621	OBO_REL:is_a	MI:0590	implied	link	
MI:0622	OBO_REL:is_a	MI:0665	asserted	link	
MI:0622	part_of	MI:0000	implied	link	
MI:0622	OBO_REL:is_a	MI:0590	implied	link	
MI:0623	OBO_REL:is_a	MI:0664	asserted	link	
MI:0623	part_of	MI:0000	implied	link	
MI:0623	OBO_REL:is_a	MI:0590	implied	link	
MI:0624	OBO_REL:is_a	MI:0664	asserted	link	
MI:0624	OBO_REL:is_a	MI:0590	implied	link	
MI:0624	part_of	MI:0000	implied	link	
MI:0625	OBO_REL:is_a	MI:0666	asserted	link	
MI:0625	OBO_REL:is_a	MI:0590	implied	link	
MI:0625	part_of	MI:0000	implied	link	
MI:0626	OBO_REL:is_a	MI:0666	asserted	link	
MI:0626	part_of	MI:0000	implied	link	
MI:0626	OBO_REL:is_a	MI:0590	implied	link	
MI:0627	OBO_REL:is_a	MI:0665	asserted	link	
MI:0627	OBO_REL:is_a	MI:0590	implied	link	
MI:0627	part_of	MI:0000	implied	link	
MI:0628	OBO_REL:is_a	MI:0667	asserted	link	
MI:0628	OBO_REL:is_a	MI:0590	implied	link	
MI:0628	part_of	MI:0000	implied	link	
MI:0629	OBO_REL:is_a	MI:0664	asserted	link	
MI:0629	OBO_REL:is_a	MI:0665	asserted	link	
MI:0629	OBO_REL:is_a	MI:0590	implied	link	
MI:0629	part_of	MI:0000	implied	link	
MI:0630	OBO_REL:is_a	MI:0664	asserted	link	
MI:0630	OBO_REL:is_a	MI:0590	implied	link	
MI:0630	part_of	MI:0000	implied	link	
MI:0631	OBO_REL:is_a	MI:0664	asserted	link	
MI:0631	part_of	MI:0000	implied	link	
MI:0631	OBO_REL:is_a	MI:0590	implied	link	
MI:0632	OBO_REL:is_a	MI:0664	asserted	link	
MI:0632	OBO_REL:is_a	MI:0590	implied	link	
MI:0632	part_of	MI:0000	implied	link	
MI:0633	OBO_REL:is_a	MI:0665	asserted	link	
MI:0633	part_of	MI:0000	implied	link	
MI:0633	OBO_REL:is_a	MI:0590	implied	link	
MI:0634	OBO_REL:is_a	MI:0665	asserted	link	
MI:0634	OBO_REL:is_a	MI:0590	implied	link	
MI:0634	part_of	MI:0000	implied	link	
MI:0635	OBO_REL:is_a	MI:0665	asserted	link	
MI:0635	OBO_REL:is_a	MI:0590	implied	link	
MI:0635	part_of	MI:0000	implied	link	
MI:0636	OBO_REL:is_a	MI:0665	asserted	link	
MI:0636	part_of	MI:0000	implied	link	
MI:0636	OBO_REL:is_a	MI:0590	implied	link	
MI:0637	OBO_REL:is_a	MI:0666	asserted	link	
MI:0637	OBO_REL:is_a	MI:0664	asserted	link	
MI:0637	OBO_REL:is_a	MI:0590	implied	link	
MI:0637	part_of	MI:0000	implied	link	
MI:0638	OBO_REL:is_a	MI:0925	asserted	link	
MI:0638	OBO_REL:is_a	MI:0668	implied	link	
MI:0638	OBO_REL:is_a	MI:0590	implied	link	
MI:0638	part_of	MI:0000	implied	link	
MI:0639	OBO_REL:is_a	MI:0925	asserted	link	
MI:0639	OBO_REL:is_a	MI:0590	implied	link	
MI:0639	OBO_REL:is_a	MI:0668	implied	link	
MI:0639	part_of	MI:0000	implied	link	
MI:0640	part_of	MI:0000	asserted	link	
MI:0641	OBO_REL:is_a	MI:0640	asserted	link	
MI:0641	part_of	MI:0000	implied	link	
MI:0642	OBO_REL:is_a	MI:0640	asserted	link	
MI:0642	part_of	MI:0000	implied	link	
MI:0643	OBO_REL:is_a	MI:0640	asserted	link	
MI:0643	part_of	MI:0000	implied	link	
MI:0644	OBO_REL:is_a	MI:0640	asserted	link	
MI:0644	part_of	MI:0000	implied	link	
MI:0645	OBO_REL:is_a	MI:0640	asserted	link	
MI:0645	part_of	MI:0000	implied	link	
MI:0646	OBO_REL:is_a	MI:0640	asserted	link	
MI:0646	part_of	MI:0000	implied	link	
MI:0647	part_of	MI:0000	asserted	link	
MI:0648	OBO_REL:is_a	MI:0647	asserted	link	
MI:0648	part_of	MI:0000	implied	link	
MI:0649	OBO_REL:is_a	MI:0647	asserted	link	
MI:0649	part_of	MI:0000	implied	link	
MI:0655	OBO_REL:is_a	MI:0232	asserted	link	
MI:0655	OBO_REL:is_a	MI:0001	implied	link	
MI:0655	part_of	MI:0000	implied	link	
MI:0655	OBO_REL:is_a	MI:0090	implied	link	
MI:0655	OBO_REL:is_a	MI:0045	implied	link	
MI:0656	OBO_REL:is_a	MI:0505	asserted	link	
MI:0656	part_of	MI:0000	implied	link	
MI:0656	OBO_REL:is_a	MI:0116	implied	link	
MI:0657	OBO_REL:is_a	MI:0400	asserted	link	
